order_2003,caseno_2003,jurisid,full_fip,stfips_2003,stcofips,countyfp,statefp,placefp,survnum_2003,juris_2003,lsadc_2003,basename,areaname_2003,coname_2003,county_name,region,state_name,cmsano99_2003,cmsanm99_2003,cmsast_2003,resp1994_2003,surv1994_2003,pop00tot_2003,pop2000,land_tot_2003,sample_2003,jurtype_2003,jurtype2_2003,n_juris_2003,n_surv_2003,jurstype_2003,jurscode_2003,popcode_2003,titlcode_2003,zipcode_2003,plan_2003,planyear_2003,zoneord_2003,zoneyear_2003,maxdens_2003,maxdchng_2003,mobhome_2003,hypodev_2003,rzvote_2003,selectrz_2003,anexvote_2003,anexyear_2003,glimit_2003,grwth_limit_2003,usbusa_2003,usbdate_2003,ugb_2003,ugbdate_2003,grnbelt_2003,gbdate_2003,ull_2003,ulldate_2003,resdpace_2003,pcntcont_2003,pcntyear_2003,bcnumber_2003,moratyn_2003,morat_2003,moratpct_2003,moratst_2003,moratexp_2003,moratend_2003,mafexmp_2003,otherglm_2003,glmstart_2003,glmend_2003,impctfee_2003,ifyn_2003,if_cbc,if_formula,ifsfrate_2003,ifsinfam_2003,ifmfrate_2003,ifschool_2003,ifstorm_2003,iftransp_2003,ifpubsaf_2003,ifwater_2003,ifparkos_2003,ifwsuply_2003,ifwaste_2003,ifother_2003,ifotype1_2003,ifotype2_2003,ifotype3_2003,ifotype4_2003,afincntv_2003,afinctv2_2003,afbonus_2003,afinclzn_2003,afincpct_2003,izpctbin_2003,afhsgfee_2003,affastrk_2003,aflinkfe_2003,afother_2003,afother1_2003,afother2_2003,afother3_2003,afother4_2003,afother5_2003,afother6_2003,oprogram_2003,opstaff_2003,oppha_2003,opconvrs_2003,opwaiver_2003,opother_2003,opother1_2003,opother2_2003,opother3_2003,opother4_2003,affunits_2003,rehabpub_2003,ahpub_2003,rehabprv_2003,ahprvloc_2003,rehabfed_2003,ahprvfed_2003,aftotal_2003,afmech_2003,ahtf_2003,reg1970_2003,reg1980_2003,reg1990_2003,regchnge_2003,apfo_2003,apfodate_2003,apschool_2003,apstorm_2003,aptrans_2003,appubsaf_2003,apwater_2003,appark_2003,apother_2003,aptotal_2003,ap2subjs_2003,ap4subjs_2003,filter___2003,apfo_yn_2003,data03_2003,areakey_2003,pmsano99_2003,intptlat_2003,intptlon_2003,zoning_2003,spwlcntr_2003,pacecntl_2003,fee_sfdu_2003,dborincl_2003,spcnt2_2003,pacecnt2_2003,popcode2_2003,cmsastpc_2003,cmsaspc2_2003,impctfe2_2003,popcode3_2003,stpopjt_2003,jtstpop_2003,jtstcmpo_2003,plan2003_2003,zone_2003,ldoz_2003,hdok_2003,morat_yn_2003,ahdb_2003,ahin_2003,zndn_2003,znup_2003,pace_2003,juristype,jurisbin,popbin
150,150,"3332900","3301532900",33,"33015","015","33","32900","1001","Hampstead","43","Hampstead","NH, Hampstead","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,8297,8297,34491448,1,2,2,18,12,1,1,1,10,3841,1,1993,1,2001,.s,.s,.s,.s,.s,.s,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,1,0,,.n,0,0,0,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,40,1,,,,,,0,0,2,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3332900",1123,42.882622,-71.171903,1,0,0,,1,0,0,1,1123331,1123331,0,1,3312,2331,23391,1,1,0,0,0,1,0,0,0,0,"town",2,1
152,152,"3343220","3301543220",33,"33015","015","33","43220","1004","Londonderry","43","Londonderry","NH, Londonderry","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,23236,23236,108280736,0,2,2,8,5,1,1,2,1,3053,1,.s,1,2002,2,1,2,0,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,2,.n,2002,.s,0,0,.n,.n,,.n,2,0,.n,.n,3,1,1,1,3333,4779,1728,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,.n,0,0,0,1,146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,.s,,.s,,.s,,0,0,4,4,4,0,2,1992,1,0,1,1,1,1,,6,1,1,0,1,1,"3343220",1123,42.880481,-71.38205499999999,3,0,5,3,0,0,1,3,1123333,1123333,1,1,3332,2333,23393,1,1,1,0,0,0,0,0,0,1,"town",2,2
159,159,"3354580","3301554580",33,"33015","015","33","54580","1019","North Hampton","43","North Hampton","NH, North Hampton","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,4259,4259,36015972,1,2,2,18,12,1,1,1,2,3862,1,1999,1,2002,1,2,2,0,2,.n,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,3,3,4,1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,,0,1,"3354580",1123,42.97778,-70.830557,2,,0,,0,,0,1,1123331,1123331,0,1,3312,2331,23391,1,1,1,0,0,0,0,1,0,0,"town",2,1
160,160,"3364020","3301564020",33,"33015","015","33","64020","1013","Raymond","43","Raymond","NH, Raymond","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,9674,9674,74538535,1,2,2,18,12,1,1,1,1,3077,1,2002,1,2002,1,1,.s,0,2,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,1,0,0,0,0,1,1,31,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,48,1,,,,,,0,0,1,1,2,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3364020",1123,43.031491,-71.195988,2,0,0,,0,0,0,1,1123331,1123331,1,1,3312,2331,23391,1,1,1,0,0,0,0,0,0,0,"town",2,1
163,163,"3374340","3301574340",33,"33015","015","33","74340","1020","Stratham","43","Stratham","NH, Stratham","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,6355,6355,39136133,1,2,2,18,12,1,1,1,6,3885,1,1998,1,2002,1,2,2,0,2,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,2,.n,.n,.s,0,0,.n,.n,,.n,0,0,.n,.n,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,100,0,0,0,1,.n,.n,.n,.n,.n,.n,.n,0,0,3,3,2,-1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"3374340",1123,43.015756,-70.901921,2,0,1,,0,0,1,1,1123331,1123331,0,1,3312,2331,23391,1,1,1,0,0,0,0,1,0,1,"town",2,1
165,165,"3385780","3301585780",33,"33015","015","33","85780","1022","Windham","43","Windham","NH, Windham","Rockingham County, NH","Rockingham County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,10709,10709,69409888,0,2,2,10,7,1,1,1,1,3087,1,2000,1,2002,4,2,2,2,2,.n,0,.n,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,2500,.n,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,,.n,0,0,0,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,24,1,,,,,,0,0,2,2,2,0,1,.n,.n,.n,.n,.n,.n,.n,,0,0,0,,0,1,"3385780",1123,42.805194,-71.298788,5,,0,3,1,,0,2,1123332,1123332,1,1,3322,2332,23392,1,1,0,0,0,1,0,1,0,0,"town",2,1
145,145,"3318820","3301718820",33,"33017","017","33","18820","996","Dover","58","Dover","NH, Dover","Strafford County, NH","Strafford County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,26884,26884,69201907,0,1,1,8,5,1,1,2,2,3820,1,1998,1,2003,4,1,2,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,.n,0,0,0,1,194,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,,,,,,458,0,0,2,3,3,1,1,.n,.n,.n,.n,.n,.n,.n,,0,0,0,,0,1,"3318820",1123,43.190984,-70.878533,5,0,0,,1,0,0,3,1123333,1123333,1,1,3331,1333,23393,1,1,0,0,0,1,1,0,0,0,"city",1,2
146,146,"3319700","3301719700",33,"33017","017","33","19700","997","Durham","43","Durham","NH, Durham","Strafford County, NH","Strafford County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,12664,12664,57997657,0,2,2,10,7,1,1,1,1,3824,1,2000,1,3333,4,1,1,2,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,2,2,3,1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"3319700",1123,43.127759,-70.92540099999999,5,0,0,,0,0,0,2,1123332,1123332,0,1,3322,2332,23392,1,1,0,0,0,0,0,0,0,0,"town",2,1
161,161,"3369940","3301769940",33,"33017","017","33","69940","1016","Somersworth","58","Somersworth","NH, Somersworth","Strafford County, NH","Strafford County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,11477,11477,25333575,0,1,1,10,7,1,1,1,2,3878,1,2000,1,2002,2,1,1,0,0,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,1,0,0,0,0,0,0,0,0,0,,.s,,.s,,.s,,0,0,4,4,2,-1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"3369940",1123,43.253783,-70.875499,3,0,0,,0,0,0,2,1123332,1123332,0,1,3321,1332,13392,1,1,1,0,0,0,0,0,0,0,"city",1,1
162,162,"3373860","3301773860",33,"33017","017","33","73860","5063","Strafford","43","Strafford","NH, Strafford","Strafford County, NH","Strafford County","Northeast","NH",1123,"Boston-Worcester-Lawrence-Lowell-Brockton, MA-NH NECMA",112333,-1,0,3626,3626,127348390,1,2,2,18,12,1,1,1,8,3884,1,2003,1,2003,1,1,2,0,2,.n,0,.n,1,1,0,.n,0,.n,1,.s,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.n,.n,1,1,1,0,.n,.n,.n,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,1,4,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3373860",1123,43.274321,-71.16688000000001,2,1,0,,0,1,0,1,1123331,1123331,1,1,3312,2331,23391,1,1,1,0,0,0,0,0,0,0,"town",2,1
1330,1330,"3415160","3400115160",34,"34001","001","34","15160","2517","Corbin City","58","Corbin City","NJ, Corbin City","Atlantic County","Atlantic County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,-1,0,468,468,20428510,1,1,1,19,10,1,1,1,9,8270,1,1997,1,1998,1,1,2,0,1,.n,0,1926,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,4,4,4,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"3415160",560,39.301631,-74.753957,2,0,0,,0,0,0,1,6162341,6162341,0,1,3411,1341,13491,1,1,1,0,0,0,0,0,0,0,"city",1,1
1335,1335,"3425560","3400125560",34,"34001","001","34","25560","2551","Galloway","44","Galloway","NJ, Galloway","Atlantic County","Atlantic County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,-1,0,31209,31159,234359500,0,2,2,19,6,5,2,2,6,8205,1,.s,1,.s,.s,.s,.s,.s,.s,.s,1,.s,1,1,0,.n,1,1979,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,.n,0,0,0,1,135,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,1,1,1,4,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3425560",560,39.492797,-74.559507,1,2,0,,1,1,0,3,6162343,6162343,1,1,3432,2343,23493,1,1,0,0,0,0,1,0,0,0,"township",2,2
1348,1348,"3468430","3400168430",34,"34001","001","34","68430","2700","Somers Point","58","Somers Point","NJ, Somers Point","Atlantic County","Atlantic County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,-1,0,11614,11614,10433310,0,1,1,30,12,1,1,1,5,8244,1,1999,1,2002,2,1,0,1,0,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,100,0,0,0,1,.n,.n,.n,.n,.n,.n,.n,0,0,3,3,3,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"3468430",560,39.319165,-74.6003,3,0,0,,0,0,0,2,6162342,6162342,0,1,3421,1342,13492,1,1,1,0,0,0,0,0,0,0,"city",1,1
1350,1350,"3475620","3400175620",34,"34001","001","34","75620","2723","Ventnor City","58","Ventnor City","NJ, Ventnor City","Atlantic County","Atlantic County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,-1,0,12910,12910,5551350,0,1,1,30,12,1,1,1,6,8406,1,1996,1,2001,3,1,0,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,3,3,2,-1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3475620",560,39.342299,-74.481922,4,0,0,,0,0,0,2,6162342,6162342,0,1,3421,1342,13492,1,1,0,0,0,0,0,0,0,0,"city",1,1
1157,1157,"3405170","3400305170",34,"34003","003","34","05170","2489","Bergenfield","56","Bergenfield","NJ, Bergenfield","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,0,1,26247,26247,7498742,0,1,1,72,33,1,1,2,5,7621,1,2002,1,2002,3,1,0,2,0,.n,1,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,,.n,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,1,1,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3405170",875,40.923748,-73.998795,4,,0,,1,,0,3,5602343,5602343,1,1,3431,1343,13493,1,1,0,0,0,1,0,0,0,0,"borough",1,2
1169,1169,"3425770","3400325770",34,"34003","003","34","25770","2552","Garfield","58","Garfield","NJ, Garfield","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,1,1,29786,29786,5519865,0,1,1,72,33,1,1,2,4,7606,1,2001,1,2001,5,2,0,0,1,.n,0,.n,1,1,0,.n,0,.n,1,.s,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,1,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,1,1,4,4,4,0,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,,0,1,"3425770",875,40.879858,-74.10807699999999,6,1,0,,0,1,0,3,5602343,5602343,0,1,3431,1343,13493,1,1,0,1,0,0,0,1,0,0,"city",1,2
1171,1171,"3426640","3400326640",34,"34003","003","34","26640","2555","Glen Rock","56","Glen Rock","NJ, Glen Rock","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,1,1,11546,11546,7042631,0,1,1,90,18,1,1,1,6,7452,1,2002,1,1980,3,1,0,2,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,0,0,0,0,0,0,1,151,0,0,0,1,0,0,0,,.n,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,211,0,0,0,1,.n,.n,.n,.n,.n,.n,.n,1,1,4,4,3,-1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"3426640",875,40.961109,-74.125766,4,0,0,,0,0,0,2,5602342,5602342,1,1,3421,1342,13492,1,1,0,0,0,0,0,0,0,0,"borough",1,1
1190,1190,"3453610","3400353610",34,"34003","003","34","53610","2644","Norwood","56","Norwood","NJ, Norwood","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,-1,0,5751,5751,7122010,1,1,1,25,10,1,1,1,5,7648,1,2002,1,.s,2,1,0,0,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,,,,,,37,1,1,3,3,3,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3453610",875,40.994442,-73.955866,3,0,0,,0,0,0,1,5602341,5602341,0,1,3411,1341,13491,1,1,1,0,0,0,0,0,0,0,"borough",1,1
1194,1194,"3454870","3400354870",34,"34003","003","34","54870","2652","Old Tappan","56","Old Tappan","NJ, Old Tappan","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,-1,0,5482,5482,8364637,1,1,1,25,10,1,1,1,,7675,1,2000,1,2002,2,1,0,0,1,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,,45,1,,,,0,0,4,4,4,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,1,.s,1,"3454870",875,41.011342,-73.983546,3,0,0,,1,0,0,1,5602341,5602341,0,1,3411,1341,13491,1,1,1,0,0,0,1,0,0,0,"borough",1,1
1195,1195,"3455950","3400355950",34,"34003","003","34","55950","2654","Paramus","56","Paramus","NJ, Paramus","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,1,1,25737,25737,27122481,0,1,1,72,33,1,1,2,4,7652,1,1999,1,2003,2,1,0,0,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,211,0,0,0,1,.n,.n,.n,.n,.n,.n,.n,1,1,1,1,1,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"3455950",875,40.947107,-74.070471,3,0,0,,0,0,0,3,5602343,5602343,1,1,3431,1343,13493,1,1,1,0,0,0,0,0,0,0,"borough",1,2
1204,1204,"3463000","3400363000",34,"34003","003","34","63000","2945","Ridgewood","61","Ridgewood","NJ, Ridgewood","Bergen County","Bergen County","Northeast","NJ",5602,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA C",560234,0,1,24936,24936,14988380,0,1,1,72,33,1,1,2,5,7451,1,1996,1,1978,4,1,0,2,1,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,,.n,0,0,1,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,.s,,.s,,.s,,1,1,4,4,4,0,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"3463000",875,40.983997,-74.114386,5,0,0,,0,0,0,3,5602343,5602343,0,1,3431,1343,13493,1,1,0,0,0,0,0,0,0,0,"village",1,2
1324,1324,"3408950","3400508950",34,"34005","005","34","08950","5082","Burlington","44","Burlington","NJ, Burlington","Burlington County, NJ","Burlington County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,1,1,20294,20294,34897141,0,2,2,19,6,5,2,2,,8016,1,1998,1,1987,2,1,0,2,1,.n,2,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,0,1,0,,.n,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,239,1,1,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3408950",6160,40.065261,-74.840037,3,0,0,3,1,0,0,3,6162343,6162343,,1,3432,2343,23493,1,1,1,0,0,1,0,0,0,0,"township",2,2
1328,1328,"3412670","3400512670",34,"34005","005","34","12670","2508","Chesterfield","44","Chesterfield","NJ, Chesterfield","Burlington County, NJ","Burlington County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,-1,0,5955,5955,55463547,1,2,2,19,10,5,2,1,4,8620,1,2002,1,1998,2,3,0,0,1,.n,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,.s,.s,2,-1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"3412670",6160,40.129089,-74.637191,3,,0,3,1,,0,1,6162341,6162341,,1,3412,2341,23491,1,1,1,0,0,0,1,0,1,0,"township",2,1
1329,1329,"3412940","3400512940",34,"34005","005","34","12940","5088","Cinnaminson","44","Cinnaminson","NJ, Cinnaminson","Burlington County, NJ","Burlington County","Northeast","NJ",6162,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD CMSA",616234,0,1,14595,14595,19683519,0,2,2,30,12,5,2,1,5,8077,1,1989,1,2003,.s,1,0,0,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,1,1,15,4,1,1,1,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,20,1,136,1,,,,1,1,2,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,1,.s,1,"3412940",6160,39.994899,-74.992064,1,0,0,,1,0,0,2,6162342,6162342,0,1,3422,2342,23492,1,1,0,0,0,1,1,0,0,0,"township",2,1
